YEAR,MONTH,DAY,T2M_MAX,T2M_MIN,T2M_RANGE
2006,4,21,39.01,22.62,16.41
2006,4,22,40.56,23.96,16.6
2006,4,23,41.21,24.11,17.11
2006,4,24,42.07,26.19,15.88
2006,4,25,42.91,25.58,17.33
2006,4,26,43.65,25.17,18.47
2006,4,27,43.49,25.52,17.97
2006,4,28,41.55,26.53,15.02
2006,4,29,41.74,28.37,13.38
2006,4,30,42.42,28.23,14.19
2006,5,1,44.41,29.49,14.93
2006,5,2,44.33,28.09,16.23
2006,5,3,43.87,29.22,14.66
2006,5,4,43.48,28.32,15.17
2006,5,5,43.64,25.87,17.77
2006,5,6,43.96,28.4,15.55
2006,5,7,42.88,27.23,15.66
2006,5,8,41.9,28.88,13.02
2006,5,9,42.12,28.03,14.09
2006,5,10,42.44,28.66,13.78
2006,5,11,40.17,28.2,11.96
2006,5,12,42.31,29.12,13.19
2006,5,13,42.83,28.9,13.92
2006,5,14,42.15,28.65,13.5
2006,5,15,39.49,28.88,10.61
2006,5,16,37.67,28.04,9.64
2006,5,17,40.5,28.33,12.17
2006,5,18,42.13,28.87,13.27
2006,5,19,41.51,29.36,12.15
2006,5,20,38.9,28.8,10.11
2006,5,21,38.38,28.26,10.12
2006,5,22,39.05,28.85,10.2
2006,5,23,40.07,28.97,11.1
2006,5,24,41.26,30.66,10.59
2006,5,25,40.23,31.21,9.02
2006,5,26,40.68,31.26,9.42
2006,5,27,37.89,30.94,6.94
2006,5,28,38.79,29.1,9.69
2006,5,29,42.82,28.86,13.96
2006,5,30,42.83,30.67,12.16
2006,5,31,43.31,30.37,12.94
2006,6,1,43.78,30.86,12.92
2006,6,2,38.44,31.05,7.39
2006,6,3,34.14,28.15,5.98
2006,6,4,35.75,26.92,8.82
2006,6,5,36.07,28.05,8.02
2006,6,6,31.55,26.79,4.76
2006,6,7,31.17,26.05,5.12
2006,6,8,27.18,24.48,2.7
2006,6,9,33.79,23.9,9.89
2006,6,10,39.74,24.64,15.09
2006,6,11,41.51,26.19,15.33
2006,6,12,41.69,27.45,14.23
2006,6,13,40.58,26.87,13.7
2006,6,14,39.08,27.11,11.98
2006,6,15,40.33,27.19,13.15
2006,6,16,40.82,28.39,12.44
2006,6,17,40.97,27.97,13
2006,6,18,40.3,27.69,12.61
2006,6,19,41.22,28.01,13.2
2006,6,20,40.5,28.05,12.45
2006,6,21,37.14,27.54,9.6
2006,6,22,34.84,25.92,8.92
2006,6,23,37.36,26.64,10.72
2006,6,24,34.5,27.33,7.17
2006,6,25,34.26,27.91,6.34
2006,6,26,33.03,27.27,5.75
2006,6,27,34.98,26.78,8.19
2006,6,28,35.04,26.79,8.24
2006,6,29,35.17,26.49,8.67
2006,6,30,31.69,27.27,4.42
2006,7,1,35.42,26.39,9.03
2006,7,2,35.16,27.9,7.27
2006,7,3,35.12,27.08,8.03
2006,7,4,35.57,26.37,9.2
2006,7,5,37.08,26.87,10.22
2006,7,6,38.04,28.28,9.76
2006,7,7,36.26,28.68,7.59
2006,7,8,34.56,27.56,7.01
2006,7,9,30.92,26.83,4.09
2006,7,10,32.79,25.9,6.88
2006,7,11,31.32,25.8,5.52
2006,7,12,32.28,25.76,6.52
2006,7,13,33.05,25.26,7.79
2006,7,14,32.48,25.34,7.14
2006,7,15,32.89,26.48,6.41
2006,7,16,32.3,25.9,6.4
2006,7,17,32.73,26.76,5.97
2006,7,18,32.76,26.51,6.24
2006,7,19,30.39,26.57,3.83
2006,7,20,32.56,25.76,6.8
2006,7,21,32.39,25.51,6.88
2006,7,22,32.51,24.7,7.81
2006,7,23,31.52,24.72,6.81
2006,7,24,32.81,25.64,7.17
2006,7,25,29.39,25.73,3.66
2006,7,26,31.33,24.93,6.39
2006,7,27,31.19,25.81,5.38
2006,7,28,33.19,25.09,8.1
2006,7,29,31.84,25.57,6.27
2006,7,30,31.53,25.86,5.66
2006,7,31,30.21,24.93,5.28
2006,8,1,32.72,25.31,7.4
2006,8,2,31.55,25.63,5.92
2006,8,3,29.32,25.44,3.88
2006,8,4,31.94,24.78,7.16
2006,8,5,30.73,24.09,6.63
2006,8,6,32.43,24.62,7.8
2006,8,7,31.87,24.87,6.99
2006,8,8,32.79,24.78,8.01
2006,8,9,32.28,25.24,7.04
2006,8,10,33.4,26.56,6.83
2006,8,11,33.33,25.7,7.62
2006,8,12,31.78,26.14,5.64
2006,8,13,32.8,26.23,6.56
2006,8,14,31.41,26.47,4.94
2006,8,15,30.16,25.69,4.48
2006,8,16,32.8,25.48,7.3
2006,8,17,29.47,25.65,3.82
2006,8,18,31.31,25.5,5.81
2006,8,19,31.01,25.69,5.32
2006,8,20,31.73,25.07,6.66
2006,8,21,31.49,25.58,5.91
2006,8,22,30.93,25.51,5.43
2006,8,23,31.4,24.3,7.11
2006,8,24,31.43,25.12,6.31
2006,8,25,31.41,26.02,5.39
2006,8,26,29.85,25.22,4.63
2006,8,27,29.81,25.1,4.72
2006,8,28,30.63,24.26,6.36
2006,8,29,29.97,25.05,4.91
2006,8,30,30.23,24.89,5.34
2006,8,31,30.85,24.59,6.26
2006,9,1,31.76,23.18,8.59
2006,9,2,31.75,23.58,8.17
2006,9,3,30.99,23.79,7.2
2006,9,4,31.21,24.58,6.62
2006,9,5,31.43,23.77,7.66
2006,9,6,32.15,24.71,7.45
2006,9,7,32.17,24.94,7.23
2006,9,8,32.56,24.94,7.62
2006,9,9,32.55,25.2,7.35
2006,9,10,32.69,24.25,8.44
2006,9,11,30.48,25.19,5.29
2006,9,12,32.78,25.23,7.55
2006,9,13,33.45,24.94,8.5
2006,9,14,32.8,25.05,7.74
2006,9,15,31.27,24.45,6.82
2006,9,16,31.46,24.51,6.95
2006,9,17,32,24.38,7.62
2006,9,18,32.8,24.32,8.48
2006,9,19,32.39,24.35,8.04
2006,9,20,29.29,25.09,4.2
2006,9,21,27.85,23.05,4.8
2006,9,22,26.94,22.24,4.7
2006,9,23,26.53,22.3,4.23
2006,9,24,26.95,22.52,4.43
2006,9,25,29.23,22.96,6.27
2006,9,26,29.53,22.49,7.05
2006,9,27,30.81,21.98,8.84
2006,9,28,31.4,22.51,8.89
2006,9,29,30.65,23.79,6.85
2006,9,30,29.02,23.44,5.59
2006,10,1,31.37,23.34,8.02
2006,10,2,31.97,24.37,7.61
2006,10,3,33.36,24.52,8.84
2006,10,4,33.44,24.61,8.83
2006,10,5,34.13,21.28,12.85
2006,10,6,33.32,20.87,12.45
2006,10,7,33.67,20.62,13.05
2006,10,8,32.83,19.55,13.29
2006,10,9,33.58,21.95,11.62
2006,10,10,33.5,22.42,11.07
2006,10,11,34.05,20.41,13.63
2006,10,12,33.37,21.21,12.16
2006,10,13,32.91,21.33,11.59
2006,10,14,32.82,21.69,11.13
2006,10,15,32.94,21.37,11.56
2006,10,16,33.73,20.58,13.14
2006,10,17,33.44,21.19,12.25
2006,10,18,32.9,19.12,13.79
2006,10,19,31.7,19.23,12.47
2006,10,20,30.16,20.13,10.03
2006,10,21,31.08,19.68,11.41
2006,10,22,29.99,19.13,10.86
2006,10,23,29.23,18.28,10.95
2006,10,24,30.24,17.14,13.1
2006,10,25,31.08,17.69,13.39
2006,10,26,31.3,17.48,13.81
2006,10,27,31.1,16.75,14.36
2006,10,28,31.65,18.38,13.27
2006,10,29,31.65,19.32,12.33
2006,10,30,32.65,19.3,13.37
2006,10,31,31.95,18.33,13.62
2006,11,1,30.81,20.1,10.72
2006,11,2,29.83,20.01,9.81
2006,11,3,27.79,20.55,7.24
2006,11,4,30.65,20.15,10.49
2006,11,5,31.83,18.92,12.91
2006,11,6,31.23,19.01,12.23
2006,11,7,31.23,16.92,14.3
2006,11,8,30.88,16.58,14.3
2006,11,9,26.23,17.65,8.59
2006,11,10,25.77,18.15,7.62
2006,11,11,28.65,16.79,11.87
2006,11,12,29.24,16.72,12.52
2006,11,13,29.68,16.91,12.77
2006,11,14,30.85,16.99,13.85
2006,11,15,30.32,16.3,14.02
2006,11,16,29.81,16.05,13.76
2006,11,17,29.34,14.94,14.4
2006,11,18,30.24,15.11,15.12
2006,11,19,30.81,15.69,15.11
2006,11,20,30.78,16.45,14.34
2006,11,21,29.87,14.66,15.21
2006,11,22,28.83,14.17,14.66
2006,11,23,30.76,14.51,16.24
2006,11,24,30.38,18.67,11.71
2006,11,25,29.39,16.94,12.45
2006,11,26,27.26,13.4,13.86
2006,11,27,27.17,11.86,15.31
2006,11,28,26.75,11.64,15.11
2006,11,29,27.83,11.99,15.84
2006,11,30,28.2,13.3,14.9
2006,12,1,27.13,11.31,15.82
2006,12,2,27.46,9.94,17.52
2006,12,3,27.14,10.2,16.94
2006,12,4,27.57,10.69,16.88
2006,12,5,28.9,12.82,16.08
2006,12,6,30.44,14.3,16.15
2006,12,7,30.17,15.82,14.35
2006,12,8,29.51,18.13,11.38
2006,12,9,27.89,17.21,10.68
2006,12,10,28.7,15.94,12.76
2006,12,11,29.76,17.65,12.12
2006,12,12,25.79,12.96,12.83
2006,12,13,24.73,9.76,14.97
2006,12,14,25.24,9.74,15.5
2006,12,15,25.59,9.69,15.91
2006,12,16,24.59,9.44,15.16
2006,12,17,24.39,11.96,12.43
2006,12,18,25.12,10.5,14.61
2006,12,19,24.75,11.7,13.05
2006,12,20,25.68,11.38,14.3
2006,12,21,26.23,12.51,13.72
2006,12,22,25.84,13.43,12.41
2006,12,23,26.23,13.88,12.34
2006,12,24,24.93,12.65,12.28
2006,12,25,26.04,9.76,16.27
2006,12,26,26.79,10.04,16.75
2006,12,27,26.06,11.73,14.33
2006,12,28,25.77,10.8,14.97
2006,12,29,24.26,10.01,14.24
2006,12,30,23.84,8.26,15.58
2006,12,31,25.2,8.22,16.98
2007,1,1,26.14,8.98,17.16
2007,1,2,24.4,8.9,15.5
2007,1,3,24.34,9.42,14.92
2007,1,4,24.79,8.12,16.66
2007,1,5,25.53,6.94,18.59
2007,1,6,26,8.45,17.55
2007,1,7,25.55,9.38,16.16
2007,1,8,24.51,9.23,15.28
2007,1,9,24.76,8.04,16.73
2007,1,10,26.68,9.4,17.27
2007,1,11,25.62,10.19,15.45
2007,1,12,24.84,11.42,13.43
2007,1,13,23.98,8,15.98
2007,1,14,24.14,6.12,18.02
2007,1,15,25.67,7.89,17.78
2007,1,16,26.19,9.58,16.62
2007,1,17,25.36,9.58,15.78
2007,1,18,25.4,7.64,17.77
2007,1,19,26.3,8.83,17.48
2007,1,20,26.84,10.35,16.49
2007,1,21,27.08,10.51,16.58
2007,1,22,26.19,8.86,17.33
2007,1,23,25.29,8.19,17.1
2007,1,24,25.2,7.9,17.3
2007,1,25,26.11,8.55,17.56
2007,1,26,29.32,10.93,18.39
2007,1,27,31.81,12.44,19.38
2007,1,28,31.01,14.15,16.87
2007,1,29,30.98,14.98,15.99
2007,1,30,30.31,15.94,14.38
2007,1,31,30.2,13.53,16.67
2007,2,1,30.21,14.34,15.87
2007,2,2,29.51,13.62,15.9
2007,2,3,29.72,12.38,17.33
2007,2,4,30.42,12.37,18.05
2007,2,5,29.13,12.77,16.36
2007,2,6,29.73,12.62,17.12
2007,2,7,29.83,13.35,16.48
2007,2,8,26.8,14.59,12.21
2007,2,9,26.73,13.39,13.34
2007,2,10,28.48,14.61,13.88
2007,2,11,23.65,15.87,7.77
2007,2,12,25.35,14.39,10.96
2007,2,13,22.88,14.7,8.18
2007,2,14,23.62,11.62,12.02
2007,2,15,25.54,9.34,16.2
2007,2,16,23.26,13.19,10.08
2007,2,17,26.41,11.31,15.09
2007,2,18,26.94,13.37,13.56
2007,2,19,27.89,11.71,16.18
2007,2,20,28.59,11.53,17.05
2007,2,21,28.55,10.69,17.87
2007,2,22,30.17,11.19,18.98
2007,2,23,31.94,13.92,18.02
2007,2,24,32.41,17.04,15.37
2007,2,25,30.4,15.8,14.6
2007,2,26,28.75,14.63,14.11
2007,2,27,30.47,14.15,16.31
2007,2,28,32.98,14.81,18.17
2007,3,1,34.15,17.41,16.73
2007,3,2,27,15.02,11.98
2007,3,3,28.26,11.59,16.67
2007,3,4,30.63,11.69,18.94
2007,3,5,29.67,12.55,17.12
2007,3,6,30.46,12.37,18.1
2007,3,7,30.29,11.13,19.16
2007,3,8,30.65,11.73,18.92
2007,3,9,32.19,13.42,18.76
2007,3,10,33.08,16.19,16.89
2007,3,11,34.11,16.56,17.54
2007,3,12,34.8,18.23,16.57
2007,3,13,28.51,17.31,11.2
2007,3,14,32.56,17.83,14.73
2007,3,15,29.69,15.96,13.73
2007,3,16,30.37,13.05,17.33
2007,3,17,31.93,14.37,17.55
2007,3,18,33.71,16.5,17.21
2007,3,19,35.18,18.6,16.57
2007,3,20,36.24,19.57,16.67
2007,3,21,36.67,20.5,16.17
2007,3,22,38.03,21.29,16.74
2007,3,23,37.5,21.3,16.2
2007,3,24,36.68,18.47,18.21
2007,3,25,35.71,17.14,18.57
2007,3,26,34.73,16.19,18.54
2007,3,27,36.33,15.88,20.45
2007,3,28,37.14,18.8,18.34
2007,3,29,37.35,19.17,18.19
2007,3,30,37.55,19.51,18.04
2007,3,31,39.44,21.01,18.43
2007,4,1,41.1,23.04,18.06
2007,4,2,42.06,22.5,19.56
2007,4,3,40.26,21.75,18.51
2007,4,4,39.38,19.26,20.12
2007,4,5,39.37,18.44,20.94
2007,4,6,39.95,21.1,18.86
2007,4,7,41.23,24.55,16.66
2007,4,8,41.86,24.3,17.55
2007,4,9,40.55,26.52,14.02
2007,4,10,39.01,23.43,15.59
2007,4,11,40.29,22.22,18.07
2007,4,12,40.98,23.42,17.56
2007,4,13,39.91,23.05,16.86
2007,4,14,40.28,24.88,15.4
2007,4,15,38.78,25.95,12.83
2007,4,16,38.86,25.04,13.82
2007,4,17,39.5,25.15,14.34
2007,4,18,39.43,24.68,14.75
2007,4,19,39.69,26.35,13.34
2007,4,20,40.9,25.99,14.91
2007,4,21,41.4,26.44,14.96
2007,4,22,40.95,26.82,14.13
2007,4,23,43.12,25.63,17.48
2007,4,24,42.51,27.43,15.09
2007,4,25,43.1,25.96,17.14
2007,4,26,42.39,28.14,14.25
2007,4,27,42.31,25.9,16.4
2007,4,28,41.24,25.13,16.11
2007,4,29,41.81,26.08,15.73
2007,4,30,42.27,27.62,14.66
2007,5,1,40.92,27.14,13.78
2007,5,2,41.27,27.01,14.26
2007,5,3,41.34,27.63,13.71
2007,5,4,42.44,28.3,14.14
2007,5,5,42.5,28.86,13.65
2007,5,6,39.3,29.07,10.22
2007,5,7,37.18,26.75,10.43
2007,5,8,37.26,26.34,10.92
2007,5,9,39.75,27.07,12.69
2007,5,10,39.29,25.58,13.71
2007,5,11,42.45,27.62,14.83
2007,5,12,37.97,29.02,8.95
2007,5,13,39.06,26.29,12.77
2007,5,14,40.06,26.06,14
2007,5,15,39.02,27.14,11.88
2007,5,16,36.33,27.15,9.17
2007,5,17,38.33,26.26,12.07
2007,5,18,39.85,27.39,12.46
2007,5,19,37.6,28.3,9.3
2007,5,20,39.67,27.76,11.91
2007,5,21,43.01,29.49,13.52
2007,5,22,43.11,27.58,15.53
2007,5,23,43.88,29.88,14
2007,5,24,43.52,26.21,17.31
2007,5,25,43.6,28.02,15.58
2007,5,26,43.87,27.83,16.05
2007,5,27,44.23,28.51,15.72
2007,5,28,43.01,28.08,14.93
2007,5,29,43.04,27.08,15.95
2007,5,30,42.96,29.05,13.91
2007,5,31,43.95,28.88,15.07
2007,6,1,44.6,28.95,15.65
2007,6,2,45.39,30.8,14.59
2007,6,3,46.33,31.02,15.31
2007,6,4,44.49,30.91,13.58
2007,6,5,44.27,32.53,11.75
2007,6,6,44.43,30.8,13.62
2007,6,7,44.8,31.19,13.61
2007,6,8,45.58,32.27,13.31
2007,6,9,45.12,31.98,13.14
2007,6,10,46.24,32.35,13.9
2007,6,11,40.15,31.31,8.84
2007,6,12,42.13,32.21,9.92
2007,6,13,37.87,30.78,7.09
2007,6,14,35.55,28.38,7.18
2007,6,15,32.65,28.17,4.48
2007,6,16,34.78,27.19,7.59
2007,6,17,38.65,27.83,10.82
2007,6,18,39.67,29.26,10.41
2007,6,19,37.67,30.04,7.63
2007,6,20,39.98,28.45,11.52
2007,6,21,39.2,28.73,10.47
2007,6,22,34.51,28.45,6.05
2007,6,23,34.8,27.39,7.41
2007,6,24,34.91,27.31,7.61
2007,6,25,39.03,27.38,11.65
2007,6,26,39.53,29.05,10.48
2007,6,27,40.08,29.76,10.32
2007,6,28,38.71,29.64,9.07
2007,6,29,35.22,27.84,7.38
2007,6,30,37.03,27.46,9.56
2007,7,1,35.39,27.8,7.59
2007,7,2,37.99,27.3,10.7
2007,7,3,35.8,29.48,6.31
2007,7,4,35.36,27.62,7.73
2007,7,5,34.23,28.14,6.09
2007,7,6,34.83,26.98,7.84
2007,7,7,34.72,27.01,7.7
2007,7,8,35.8,25.98,9.81
2007,7,9,36.05,25.5,10.55
2007,7,10,35.3,26.54,8.76
2007,7,11,36.46,28.12,8.34
2007,7,12,34.05,28.39,5.66
2007,7,13,34.29,27.26,7.02
2007,7,14,34.53,26.99,7.54
2007,7,15,32.69,27.46,5.23
2007,7,16,30.69,26.63,4.06
2007,7,17,31.13,26.65,4.49
2007,7,18,30.65,25.98,4.68
2007,7,19,31.75,25.5,6.25
2007,7,20,32.79,26.19,6.59
2007,7,21,33.28,25.41,7.87
2007,7,22,31.59,26.05,5.55
2007,7,23,28.68,25.33,3.35
2007,7,24,30.65,24.94,5.7
2007,7,25,30.27,25.26,5.01
2007,7,26,29.78,25.3,4.48
2007,7,27,30.46,24.61,5.84
2007,7,28,32.27,24.48,7.79
2007,7,29,32.43,25.01,7.42
2007,7,30,30.17,25.8,4.38
2007,7,31,32.26,24.96,7.3
2007,8,1,30.97,25.21,5.76
2007,8,2,31.6,24.85,6.74
2007,8,3,32.55,24.84,7.7
2007,8,4,33.52,25.8,7.73
2007,8,5,33.36,26.52,6.84
2007,8,6,32.79,26.48,6.31
2007,8,7,33.45,25.93,7.52
2007,8,8,33.28,25.65,7.63
2007,8,9,34.47,26.07,8.4
2007,8,10,34.78,26.69,8.1
2007,8,11,34.88,27.42,7.46
2007,8,12,31.08,27.13,3.95
2007,8,13,32.64,26.2,6.44
2007,8,14,29.65,25.57,4.08
2007,8,15,29.96,25.05,4.91
2007,8,16,30.73,25.45,5.27
2007,8,17,28.79,25.44,3.34
2007,8,18,29.76,25.19,4.59
2007,8,19,28.44,25.25,3.19
2007,8,20,28.01,24.94,3.06
2007,8,21,31.41,24.53,6.88
2007,8,22,32.91,24.53,8.38
2007,8,23,32.44,25.95,6.49
2007,8,24,30.19,26.43,3.76
2007,8,25,32.35,25.12,7.23
2007,8,26,31.81,25.42,6.39
2007,8,27,30.62,25.31,5.3
2007,8,28,29.9,25.11,4.8
2007,8,29,31.34,24.19,7.16
2007,8,30,31,25.54,5.46
2007,8,31,29.44,25.27,4.16
2007,9,1,32.26,24.72,7.55
2007,9,2,32.33,26.13,6.2
2007,9,3,32.41,25.3,7.11
2007,9,4,31.55,24.98,6.57
2007,9,5,30.89,25.69,5.19
2007,9,6,30.66,25.13,5.52
2007,9,7,31.02,24.32,6.7
2007,9,8,30.62,24.6,6.02
2007,9,9,32.06,24.05,8.01
2007,9,10,31.4,25.23,6.17
2007,9,11,31.76,24.65,7.12
2007,9,12,32.1,24.02,8.08
2007,9,13,32.83,24.51,8.33
2007,9,14,31.64,25.71,5.93
2007,9,15,31.08,25.65,5.42
2007,9,16,32.26,24.97,7.28
2007,9,17,31.5,25.64,5.87
2007,9,18,30.23,24.71,5.52
2007,9,19,29.94,25.28,4.66
2007,9,20,30.87,24.96,5.92
2007,9,21,31.28,23.3,7.98
2007,9,22,31.03,24.33,6.7
2007,9,23,26.48,23.42,3.06
2007,9,24,26.86,23.38,3.47
2007,9,25,29.28,23.29,5.99
2007,9,26,29.48,24.69,4.8
2007,9,27,29.55,24.19,5.37
2007,9,28,27.62,23.79,3.83
2007,9,29,28.79,23.44,5.35
2007,9,30,29.3,23.52,5.77
2007,10,1,30.69,23.01,7.67
2007,10,2,30.61,24.35,6.27
2007,10,3,30.01,23.52,6.48
2007,10,4,29.87,23.87,5.99
2007,10,5,30.94,24.12,6.83
2007,10,6,30.55,23.89,6.66
2007,10,7,29.53,19.76,9.77
2007,10,8,28.51,18.26,10.26
2007,10,9,28.76,17.33,11.44
2007,10,10,28.24,16.57,11.67
2007,10,11,28.92,15.58,13.33
2007,10,12,29.04,18.28,10.77
2007,10,13,29.15,17.82,11.34
2007,10,14,28.57,19.38,9.2
2007,10,15,29.14,21.58,7.56
2007,10,16,29.07,21.26,7.8
2007,10,17,29.37,20.03,9.34
2007,10,18,29.43,19.53,9.91
2007,10,19,29.08,17.51,11.57
2007,10,20,28.34,17.67,10.66
2007,10,21,29.31,16.7,12.61
2007,10,22,29.83,15.47,14.37
2007,10,23,28.55,15.12,13.44
2007,10,24,27.68,15.35,12.33
2007,10,25,28.17,15.77,12.4
2007,10,26,28.26,16.24,12.02
2007,10,27,28.22,16.51,11.7
2007,10,28,27.59,16.07,11.52
2007,10,29,27.38,16.23,11.16
2007,10,30,27.98,16.58,11.4
2007,10,31,28.31,16.74,11.56
2007,11,1,28.43,18.32,10.12
2007,11,2,27.98,18.97,9.02
2007,11,3,27.84,16.51,11.33
2007,11,4,27.05,15.71,11.34
2007,11,5,27.08,16.22,10.88
2007,11,6,27.69,15.93,11.77
2007,11,7,28.12,16.58,11.54
2007,11,8,28.67,16.94,11.73
2007,11,9,28.94,16.79,12.15
2007,11,10,28.4,17.13,11.27
2007,11,11,29.38,16.31,13.07
2007,11,12,29.2,15.96,13.24
2007,11,13,28.82,16.85,11.97
2007,11,14,27.26,16.02,11.23
2007,11,15,26.96,15.38,11.58
2007,11,16,28.15,15.11,13.04
2007,11,17,28.45,14.26,14.19
2007,11,18,27.38,14.26,13.12
2007,11,19,27.68,13.73,13.95
2007,11,20,26.78,12.58,14.2
2007,11,21,26.62,11.98,14.64
2007,11,22,26.31,12.87,13.44
2007,11,23,26.45,12.46,13.98
2007,11,24,27.05,11.96,15.09
2007,11,25,26.19,12.51,13.67
2007,11,26,26.38,12.83,13.55
2007,11,27,25.75,12.6,13.14
2007,11,28,25.71,12.18,13.53
2007,11,29,25.35,11.87,13.48
2007,11,30,26.04,12.33,13.7
2007,12,1,26.27,11.74,14.53
2007,12,2,26.37,12.06,14.3
2007,12,3,25.47,11.47,14
2007,12,4,25.58,11.47,14.11
2007,12,5,25.12,12.37,12.74
2007,12,6,23.8,11.15,12.64
2007,12,7,22.65,11.36,11.3
2007,12,8,24.12,10.74,13.38
2007,12,9,24.18,9.44,14.74
2007,12,10,24.64,9.08,15.56
2007,12,11,25.75,9.95,15.8
2007,12,12,25.78,12.37,13.41
2007,12,13,23.86,14.06,9.8
2007,12,14,25.41,13.02,12.38
2007,12,15,24.19,12.74,11.45
2007,12,16,24.69,10.16,14.53
2007,12,17,23.3,6.75,16.54
2007,12,18,23.37,6.57,16.8
2007,12,19,23.67,7.37,16.3
2007,12,20,24.32,7.17,17.15
2007,12,21,25.3,8.34,16.95
2007,12,22,25.82,10.44,15.38
2007,12,23,23.19,6.69,16.49
2007,12,24,23.46,8.4,15.05
2007,12,25,25.95,10.51,15.44
2007,12,26,26.3,10.25,16.05
2007,12,27,24.87,9.15,15.71
2007,12,28,25.84,8.84,16.99
2007,12,29,24.61,7.98,16.63
2007,12,30,24.97,7.9,17.05
2007,12,31,24.42,6.27,18.15
2008,1,1,24.26,6.88,17.38
2008,1,2,23.96,7.83,16.13
2008,1,3,23.7,10.51,13.19
2008,1,4,25.38,9.87,15.52
2008,1,5,25.76,9.93,15.83
2008,1,6,26.06,10.54,15.52
2008,1,7,26.99,10.03,16.96
2008,1,8,27.47,10.41,17.05
2008,1,9,28.21,12.68,15.53
2008,1,10,29.14,12.52,16.62
2008,1,11,28.19,13.42,14.77
2008,1,12,25.18,11.97,13.22
2008,1,13,25.98,8.85,17.13
2008,1,14,26.21,8.33,17.88
2008,1,15,27.39,7.5,19.89
2008,1,16,27.33,9.54,17.8
2008,1,17,25.99,12.19,13.8
2008,1,18,29.64,12.93,16.7
2008,1,19,28.98,13.12,15.86
2008,1,20,26.8,14.73,12.06
2008,1,21,25.76,10.45,15.3
2008,1,22,20.47,10.31,10.16
2008,1,23,13.21,9.9,3.32
2008,1,24,18.19,8.51,9.69
2008,1,25,21.11,9.56,11.55
2008,1,26,21.89,9.67,12.22
2008,1,27,22.39,7.51,14.88
2008,1,28,21.87,5.94,15.94
2008,1,29,21.05,7.21,13.85
2008,1,30,19.68,9.38,10.3
2008,1,31,21.55,7.98,13.58
2008,2,1,22.12,4.87,17.24
2008,2,2,22.3,5.81,16.48
2008,2,3,23.32,5.93,17.39
2008,2,4,25.79,7.69,18.1
2008,2,5,27.79,12.33,15.45
2008,2,6,24.4,14.87,9.53
2008,2,7,25.7,15.83,9.88
2008,2,8,20.42,16.15,4.27
2008,2,9,25.23,12.12,13.12
2008,2,10,22.83,7.06,15.77
2008,2,11,24.57,6.84,17.73
2008,2,12,24.45,6.46,17.99
2008,2,13,24.57,5.26,19.3
2008,2,14,25.97,5.81,20.15
2008,2,15,27.01,7.08,19.93
2008,2,16,28.33,8.86,19.47
2008,2,17,28.87,9.08,19.78
2008,2,18,28.95,11.28,17.67
2008,2,19,29.08,11.97,17.11
2008,2,20,27.34,11.44,15.91
2008,2,21,27.99,11.26,16.73
2008,2,22,28.8,11.7,17.09
2008,2,23,30.71,12.45,18.26
2008,2,24,31.92,13.46,18.46
2008,2,25,30.51,16.33,14.17
2008,2,26,28.66,10.78,17.88
2008,2,27,30.4,9.87,20.53
2008,2,28,30.7,10.85,19.85
2008,2,29,30.28,11.8,18.48
2008,3,1,31.61,13.14,18.47
2008,3,2,32.12,13.42,18.7
2008,3,3,33.26,14.65,18.6
2008,3,4,33.9,15.21,18.7
2008,3,5,34.8,16.35,18.45
2008,3,6,33.9,15.5,18.41
2008,3,7,34.83,16.12,18.71
2008,3,8,35.03,15.92,19.11
2008,3,9,35.01,16.69,18.31
2008,3,10,35.41,19.05,16.37
2008,3,11,34.72,18.15,16.57
2008,3,12,35.76,17.99,17.77
2008,3,13,36.12,20.01,16.11
2008,3,14,35.35,19.58,15.77
2008,3,15,35.69,19.02,16.67
2008,3,16,36.69,18.23,18.46
2008,3,17,37.72,17.71,20.01
2008,3,18,38.53,17.91,20.62
2008,3,19,39.13,19.18,19.95
2008,3,20,37.26,20.83,16.43
2008,3,21,37.59,20.98,16.61
2008,3,22,38.26,20.13,18.13
2008,3,23,36.9,19.54,17.36
2008,3,24,35.97,18.89,17.08
2008,3,25,37.66,20.25,17.41
2008,3,26,36.12,22.65,13.47
2008,3,27,38.33,20.18,18.16
2008,3,28,39.45,20.3,19.16
2008,3,29,39.44,23.39,16.05
2008,3,30,38.73,22.15,16.59
2008,3,31,38.6,21.22,17.38
2008,4,1,36.26,22.83,13.44
2008,4,2,36.01,20.34,15.66
2008,4,3,38.56,21.55,17.01
2008,4,4,33.34,21.1,12.24
2008,4,5,29.78,20.13,9.65
2008,4,6,34.29,20.68,13.6
2008,4,7,34.65,20.36,14.3
2008,4,8,35.86,18.58,17.28
2008,4,9,38.4,21.37,17.03
2008,4,10,39.79,22.01,17.79
2008,4,11,40.27,22.66,17.6
2008,4,12,41.85,23.93,17.92
2008,4,13,41.69,25.4,16.29
2008,4,14,41.35,25.58,15.77
2008,4,15,42.33,24.74,17.59
2008,4,16,42.74,25.24,17.5
2008,4,17,42.62,26.4,16.23
2008,4,18,41.02,24.35,16.67
2008,4,19,41.55,21.29,20.26
2008,4,20,41.55,21.51,20.03
2008,4,21,42.14,22.55,19.59
2008,4,22,43.02,25.2,17.82
2008,4,23,43.67,24.9,18.77
2008,4,24,43.43,26.87,16.56
